date_time,holiday,temp,clouds_all,weather_main,traffic_volume,weekday,hour,month
2017-09-02 10:00:00,no holiday,291.48,90,Mist,4519,5,Morning,9
2017-09-02 11:00:00,no holiday,292.68,75,Clouds,4720,5,Morning,9
2017-09-02 12:00:00,no holiday,295.01,40,Haze,4840,5,Afternoon,9
2017-09-02 13:00:00,no holiday,296.34,75,Clouds,4683,5,Afternoon,9
2017-09-02 14:00:00,no holiday,298.14,40,Clouds,4882,5,Afternoon,9
2017-09-02 15:00:00,no holiday,299.21,40,Clouds,4699,5,Afternoon,9
2017-09-02 16:00:00,no holiday,299.55,40,Clouds,4794,5,Evening,9
2017-09-02 17:00:00,no holiday,299.61,20,Clouds,4462,5,Evening,9
2017-09-02 18:00:00,no holiday,299.22,1,Clear,4017,5,Evening,9
2017-09-02 19:00:00,no holiday,297.58,1,Clear,3380,5,Evening,9
2017-09-02 20:00:00,no holiday,295.51,1,Clear,3108,5,Night,9
2017-09-02 21:00:00,no holiday,293.42,5,Clear,2921,5,Night,9
2017-09-02 22:00:00,no holiday,291.61,5,Clear,2565,5,Night,9
2017-09-02 23:00:00,no holiday,290.68,1,Clear,2021,5,Night,9
2017-09-03 00:00:00,no holiday,289.14,1,Clear,1517,6,Late Night,9
2017-09-03 01:00:00,no holiday,288.62,1,Clear,822,6,Late Night,9
2017-09-03 02:00:00,no holiday,287.68,1,Clear,661,6,Late Night,9
2017-09-03 03:00:00,no holiday,287.48,1,Mist,373,6,Late Night,9
2017-09-03 04:00:00,no holiday,287.35,1,Clear,335,6,Early Morning,9
2017-09-03 05:00:00,no holiday,287.2,1,Clear,521,6,Early Morning,9
2017-09-03 06:00:00,no holiday,286.87,1,Clear,1018,6,Early Morning,9
2017-09-03 07:00:00,no holiday,287.46,1,Clear,1621,6,Early Morning,9
2017-09-03 08:00:00,no holiday,287.83,1,Clear,2667,6,Morning,9
2017-09-03 09:00:00,no holiday,290.22,1,Clear,3406,6,Morning,9
2017-09-03 10:00:00,no holiday,293.13,40,Clouds,4184,6,Morning,9
2017-09-03 11:00:00,no holiday,295.64,1,Clear,4582,6,Morning,9
2017-09-03 12:00:00,no holiday,297.34,40,Clouds,5025,6,Afternoon,9
2017-09-03 13:00:00,no holiday,299.21,40,Clouds,4524,6,Afternoon,9
2017-09-03 14:00:00,no holiday,300.45,1,Clear,4612,6,Afternoon,9
2017-09-03 15:00:00,no holiday,301.22,40,Clouds,4139,6,Afternoon,9
2017-09-03 16:00:00,no holiday,301.68,40,Clouds,4159,6,Evening,9
2017-09-03 17:00:00,no holiday,301.36,75,Clouds,4730,6,Evening,9
2017-09-03 18:00:00,no holiday,300.94,1,Clear,3886,6,Evening,9
2017-09-03 19:00:00,no holiday,300.08,1,Clear,3548,6,Evening,9
2017-09-03 20:00:00,no holiday,298.86,5,Clear,3118,6,Night,9
2017-09-03 21:00:00,no holiday,296.95,1,Clear,2677,6,Night,9
2017-09-03 22:00:00,no holiday,296.75,5,Clear,2245,6,Night,9
2017-09-03 23:00:00,no holiday,296.28,1,Clear,1710,6,Night,9
2017-09-04 00:00:00,yes holiday,295.54,1,Clear,1026,0,Late Night,9
2017-09-04 01:00:00,no holiday,295.5,1,Clear,585,0,Late Night,9
2017-09-04 02:00:00,no holiday,295.07,75,Clouds,441,0,Late Night,9
2017-09-04 03:00:00,no holiday,294.61,40,Clouds,302,0,Late Night,9
2017-09-04 04:00:00,no holiday,294.08,20,Clouds,303,0,Early Morning,9
2017-09-04 05:00:00,no holiday,292.62,1,Clear,575,0,Early Morning,9
2017-09-04 06:00:00,no holiday,290.68,1,Clear,1128,0,Early Morning,9
2017-09-04 07:00:00,no holiday,289.35,75,Clouds,1589,0,Early Morning,9
2017-09-04 08:00:00,no holiday,288.81,75,Clouds,1974,0,Morning,9
2017-09-04 09:00:00,no holiday,289.48,75,Clouds,2678,0,Morning,9
2017-09-04 10:00:00,no holiday,290.64,1,Clear,3320,0,Morning,9
2017-09-04 11:00:00,no holiday,293.28,20,Haze,3830,0,Morning,9
2017-09-04 12:00:00,no holiday,294.15,1,Haze,4059,0,Afternoon,9
2017-09-04 13:00:00,no holiday,295.36,40,Haze,4290,0,Afternoon,9
2017-09-04 14:00:00,no holiday,295.86,40,Haze,4309,0,Afternoon,9
2017-09-04 15:00:00,no holiday,296.22,40,Clouds,4347,0,Afternoon,9
2017-09-04 16:00:00,no holiday,296.15,75,Rain,4377,0,Evening,9
2017-09-04 17:00:00,no holiday,287.84,75,Rain,3883,0,Evening,9
2017-09-04 17:00:00,no holiday,287.84,75,Thunderstorm,3883,0,Evening,9
2017-09-04 18:00:00,no holiday,286.69,75,Rain,3583,0,Evening,9
2017-09-04 18:00:00,no holiday,286.69,75,Mist,3583,0,Evening,9
2017-09-04 18:00:00,no holiday,286.69,75,Thunderstorm,3583,0,Evening,9
2017-09-04 19:00:00,no holiday,286.95,75,Rain,3218,0,Evening,9
2017-09-04 20:00:00,no holiday,286.22,40,Rain,2725,0,Night,9
2017-09-04 21:00:00,no holiday,285.62,1,Rain,2186,0,Night,9
2017-09-04 21:00:00,no holiday,285.62,1,Thunderstorm,2186,0,Night,9
2017-09-04 22:00:00,no holiday,284.93,1,Clear,1708,0,Night,9
2017-09-04 23:00:00,no holiday,285.22,1,Clear,1048,0,Night,9
2017-09-05 00:00:00,no holiday,285.08,40,Clouds,574,1,Late Night,9
2017-09-05 01:00:00,no holiday,285.15,20,Clouds,315,1,Late Night,9
2017-09-05 02:00:00,no holiday,284.93,1,Clear,242,1,Late Night,9
2017-09-05 03:00:00,no holiday,284.84,1,Clear,316,1,Late Night,9
2017-09-05 04:00:00,no holiday,284.65,1,Clear,807,1,Early Morning,9
2017-09-05 05:00:00,no holiday,284.29,1,Clear,3001,1,Early Morning,9
2017-09-05 06:00:00,no holiday,283.74,1,Clear,5545,1,Early Morning,9
2017-09-05 07:00:00,no holiday,283.58,1,Clear,6559,1,Early Morning,9
2017-09-05 08:00:00,no holiday,283.74,40,Clouds,6267,1,Morning,9
2017-09-05 09:00:00,no holiday,285.22,40,Clouds,5762,1,Morning,9
2017-09-05 10:00:00,no holiday,286.43,1,Clear,4482,1,Morning,9
2017-09-05 11:00:00,no holiday,288.67,20,Clouds,4733,1,Morning,9
2017-09-05 12:00:00,no holiday,289.3,75,Clouds,5041,1,Afternoon,9
2017-09-05 13:00:00,no holiday,289.79,75,Clouds,4805,1,Afternoon,9
2017-09-05 14:00:00,no holiday,290.01,75,Clouds,5220,1,Afternoon,9
2017-09-05 15:00:00,no holiday,289.86,90,Clouds,5799,1,Afternoon,9
2017-09-05 16:00:00,no holiday,289.35,90,Clouds,6572,1,Evening,9
2017-09-05 17:00:00,no holiday,289.42,90,Rain,6092,1,Evening,9
2017-09-05 18:00:00,no holiday,288.94,90,Rain,4306,1,Evening,9
2017-09-05 19:00:00,no holiday,288.22,75,Rain,3282,1,Evening,9
2017-09-05 20:00:00,no holiday,287.02,40,Rain,2817,1,Night,9
2017-09-05 21:00:00,no holiday,285.68,75,Clouds,2398,1,Night,9
2017-09-05 22:00:00,no holiday,285.42,75,Clouds,1538,1,Night,9
2017-09-05 23:00:00,no holiday,284.79,75,Rain,945,1,Night,9
2017-09-06 00:00:00,no holiday,284.85,40,Clouds,543,2,Late Night,9
2017-09-06 01:00:00,no holiday,284.21,90,Rain,343,2,Late Night,9
2017-09-06 02:00:00,no holiday,284.36,90,Clouds,250,2,Late Night,9
2017-09-06 03:00:00,no holiday,284.15,90,Clouds,354,2,Late Night,9
2017-09-06 04:00:00,no holiday,283.65,90,Clouds,889,2,Early Morning,9
2017-09-06 05:00:00,no holiday,283.08,40,Clouds,3137,2,Early Morning,9
2017-09-06 06:00:00,no holiday,281.86,20,Haze,5782,2,Early Morning,9
2017-09-06 07:00:00,no holiday,281.44,40,Mist,6500,2,Early Morning,9
2017-09-06 08:00:00,no holiday,282.42,1,Clear,5848,2,Morning,9
2017-09-06 09:00:00,no holiday,284.64,40,Clouds,5875,2,Morning,9
2017-09-06 10:00:00,no holiday,286.72,1,Clear,4548,2,Morning,9
2017-09-06 11:00:00,no holiday,287.94,1,Clear,5185,2,Morning,9
2017-09-06 12:00:00,no holiday,289.65,75,Clouds,4991,2,Afternoon,9
2017-09-06 13:00:00,no holiday,290.37,75,Clouds,4835,2,Afternoon,9
2017-09-06 14:00:00,no holiday,290.71,75,Clouds,5262,2,Afternoon,9
2017-09-06 15:00:00,no holiday,291.42,20,Clouds,5382,2,Afternoon,9
2017-09-06 16:00:00,no holiday,291.28,75,Clouds,6799,2,Evening,9
2017-09-06 17:00:00,no holiday,291.55,90,Clouds,6500,2,Evening,9
2017-09-06 18:00:00,no holiday,291.62,75,Clouds,4519,2,Evening,9
2017-09-06 19:00:00,no holiday,290.28,90,Clouds,3690,2,Evening,9
2017-09-06 20:00:00,no holiday,289.15,1,Clear,3361,2,Night,9
2017-09-06 21:00:00,no holiday,287.48,75,Clouds,2556,2,Night,9
2017-09-06 22:00:00,no holiday,285.4,75,Clouds,1609,2,Night,9
2017-09-06 23:00:00,no holiday,284.07,1,Clear,1117,2,Night,9
2017-09-07 00:00:00,no holiday,282.61,40,Mist,583,3,Late Night,9
2017-09-07 01:00:00,no holiday,282.49,1,Mist,357,3,Late Night,9
2017-09-07 02:00:00,no holiday,281.51,1,Mist,259,3,Late Night,9
2017-09-07 02:00:00,no holiday,281.51,1,Fog,259,3,Late Night,9
2017-09-07 03:00:00,no holiday,281.0,1,Fog,335,3,Late Night,9
2017-09-07 03:00:00,no holiday,281.0,1,Mist,335,3,Late Night,9
2017-09-07 04:00:00,no holiday,280.79,1,Fog,913,3,Early Morning,9
2017-09-07 05:00:00,no holiday,280.68,20,Mist,3116,3,Early Morning,9
2017-09-07 05:00:00,no holiday,280.68,20,Fog,3116,3,Early Morning,9
2017-09-07 06:00:00,no holiday,281.14,75,Fog,5737,3,Early Morning,9
2017-09-07 07:00:00,no holiday,281.88,75,Clouds,6685,3,Early Morning,9
2017-09-07 08:00:00,no holiday,282.87,90,Clouds,6302,3,Morning,9
2017-09-07 09:00:00,no holiday,283.81,75,Clouds,5486,3,Morning,9
2017-09-07 10:00:00,no holiday,285.57,75,Clouds,4620,3,Morning,9
2017-09-07 11:00:00,no holiday,288.6,90,Clouds,4862,3,Morning,9
2017-09-07 12:00:00,no holiday,291.15,75,Clouds,5083,3,Afternoon,9
2017-09-07 13:00:00,no holiday,291.99,1,Clear,4903,3,Afternoon,9
2017-09-07 14:00:00,no holiday,293.76,20,Clouds,5073,3,Afternoon,9
2017-09-07 15:00:00,no holiday,294.36,40,Clouds,5827,3,Afternoon,9
2017-09-07 16:00:00,no holiday,295.69,75,Clouds,6492,3,Evening,9
2017-09-07 17:00:00,no holiday,296.15,75,Clouds,6478,3,Evening,9
2017-09-07 18:00:00,no holiday,295.57,75,Clouds,4703,3,Evening,9
2017-09-07 19:00:00,no holiday,294.93,1,Clear,3621,3,Evening,9
2017-09-07 20:00:00,no holiday,292.49,75,Clouds,3280,3,Night,9
2017-09-07 21:00:00,no holiday,290.22,75,Clouds,2611,3,Night,9
2017-09-07 22:00:00,no holiday,288.95,75,Clouds,1896,3,Night,9
2017-09-07 23:00:00,no holiday,288.14,75,Clouds,1469,3,Night,9
2017-09-08 00:00:00,no holiday,286.65,75,Clouds,634,4,Late Night,9
2017-09-08 01:00:00,no holiday,286.36,75,Clouds,390,4,Late Night,9
2017-09-08 02:00:00,no holiday,286.16,1,Clear,277,4,Late Night,9
2017-09-08 03:00:00,no holiday,285.55,1,Clear,356,4,Late Night,9
2017-09-08 04:00:00,no holiday,285.02,1,Clear,853,4,Early Morning,9
2017-09-08 05:00:00,no holiday,284.57,20,Clouds,2978,4,Early Morning,9
2017-09-08 06:00:00,no holiday,283.89,1,Clear,5573,4,Early Morning,9
2017-09-08 07:00:00,no holiday,283.42,1,Clear,6504,4,Early Morning,9
2017-09-08 08:00:00,no holiday,283.35,5,Clear,6232,4,Morning,9
2017-09-08 09:00:00,no holiday,284.93,1,Clear,5304,4,Morning,9
2017-09-08 10:00:00,no holiday,286.08,5,Clear,4526,4,Morning,9
2017-09-08 11:00:00,no holiday,288.14,1,Clear,5021,4,Morning,9
2017-09-08 12:00:00,no holiday,289.28,5,Clear,5120,4,Afternoon,9
2017-09-08 13:00:00,no holiday,290.94,1,Clear,5265,4,Afternoon,9
2017-09-08 14:00:00,no holiday,291.65,1,Clear,5689,4,Afternoon,9
2017-09-08 15:00:00,no holiday,292.28,1,Clear,6157,4,Afternoon,9
2017-09-08 16:00:00,no holiday,292.81,5,Clear,6597,4,Evening,9
2017-09-08 17:00:00,no holiday,293.02,1,Clear,6423,4,Evening,9
2017-09-08 18:00:00,no holiday,292.15,1,Clear,5185,4,Evening,9
2017-09-08 19:00:00,no holiday,291.15,1,Clear,4029,4,Evening,9
2017-09-08 20:00:00,no holiday,289.73,1,Clear,3236,4,Night,9
2017-09-08 21:00:00,no holiday,287.14,1,Clear,2997,4,Night,9
2017-09-08 22:00:00,no holiday,286.01,1,Clear,2440,4,Night,9
2017-09-08 23:00:00,no holiday,285.42,1,Clear,1831,4,Night,9
2017-09-09 00:00:00,no holiday,284.62,1,Clear,1391,5,Late Night,9
2017-09-09 01:00:00,no holiday,284.85,1,Clear,840,5,Late Night,9
2017-09-09 02:00:00,no holiday,284.58,1,Clear,583,5,Late Night,9
2017-09-09 03:00:00,no holiday,284.36,1,Clear,383,5,Late Night,9
2017-09-09 04:00:00,no holiday,284.21,75,Clouds,412,5,Early Morning,9
2017-09-09 05:00:00,no holiday,284.22,75,Clouds,885,5,Early Morning,9
2017-09-09 06:00:00,no holiday,284.28,20,Clouds,1482,5,Early Morning,9
2017-09-09 07:00:00,no holiday,284.28,20,Clouds,2218,5,Early Morning,9
2017-09-09 08:00:00,no holiday,284.76,1,Clear,3088,5,Morning,9
2017-09-09 09:00:00,no holiday,285.74,5,Clear,3540,5,Morning,9
2017-09-09 10:00:00,no holiday,287.5,1,Clear,4092,5,Morning,9
2017-09-09 11:00:00,no holiday,290.5,1,Clear,4232,5,Morning,9
2017-09-09 12:00:00,no holiday,291.61,5,Clear,4596,5,Afternoon,9
2017-09-09 13:00:00,no holiday,293.36,1,Clear,4497,5,Afternoon,9
2017-09-09 14:00:00,no holiday,294.95,1,Clear,4457,5,Afternoon,9
2017-09-09 15:00:00,no holiday,295.94,1,Clear,4424,5,Afternoon,9
2017-09-09 16:00:00,no holiday,296.29,1,Clear,4432,5,Evening,9
2017-09-09 17:00:00,no holiday,296.51,1,Clear,4472,5,Evening,9
2017-09-09 18:00:00,no holiday,296.22,40,Clouds,4396,5,Evening,9
2017-09-09 19:00:00,no holiday,295.49,40,Clouds,3547,5,Evening,9
2017-09-09 20:00:00,no holiday,294.08,40,Clouds,3256,5,Night,9
2017-09-09 21:00:00,no holiday,292.86,40,Clouds,3107,5,Night,9
2017-09-09 22:00:00,no holiday,292.22,40,Clouds,2458,5,Night,9
2017-09-09 23:00:00,no holiday,291.5,1,Clear,2026,5,Night,9
2017-09-10 00:00:00,no holiday,290.86,40,Clouds,1342,6,Late Night,9
2017-09-10 01:00:00,no holiday,290.72,40,Clouds,823,6,Late Night,9
2017-09-10 02:00:00,no holiday,290.29,1,Clear,673,6,Late Night,9
2017-09-10 03:00:00,no holiday,290.15,75,Clouds,373,6,Late Night,9
2017-09-10 04:00:00,no holiday,289.93,40,Clouds,315,6,Early Morning,9
2017-09-10 05:00:00,no holiday,289.72,75,Clouds,513,6,Early Morning,9
2017-09-10 06:00:00,no holiday,289.5,75,Clouds,1036,6,Early Morning,9
2017-09-10 07:00:00,no holiday,289.37,90,Clouds,1468,6,Early Morning,9
2017-09-10 08:00:00,no holiday,289.5,90,Clouds,1948,6,Morning,9
2017-09-10 09:00:00,no holiday,289.51,75,Clouds,2747,6,Morning,9
2017-09-10 10:00:00,no holiday,290.48,75,Clouds,3450,6,Morning,9
2017-09-10 11:00:00,no holiday,292.08,75,Clouds,3890,6,Morning,9
2017-09-10 12:00:00,no holiday,293.72,75,Clouds,4143,6,Afternoon,9
2017-09-10 13:00:00,no holiday,295.36,40,Clouds,4232,6,Afternoon,9
2017-09-10 14:00:00,no holiday,296.86,75,Clouds,4170,6,Afternoon,9
2017-09-10 15:00:00,no holiday,298.15,1,Clear,4135,6,Afternoon,9
2017-09-10 16:00:00,no holiday,298.81,40,Clouds,3983,6,Evening,9
2017-09-10 17:00:00,no holiday,298.72,75,Clouds,3877,6,Evening,9
2017-09-10 18:00:00,no holiday,298.22,75,Clouds,3791,6,Evening,9
2017-09-10 19:00:00,no holiday,297.42,75,Rain,3289,6,Evening,9
2017-09-10 20:00:00,no holiday,295.95,75,Clouds,2902,6,Night,9
2017-09-10 21:00:00,no holiday,295.02,75,Clouds,2213,6,Night,9
2017-09-10 22:00:00,no holiday,294.5,40,Clouds,1591,6,Night,9
2017-09-10 23:00:00,no holiday,294.02,1,Clear,1075,6,Night,9
2017-09-11 00:00:00,no holiday,293.22,1,Clear,586,0,Late Night,9
2017-09-11 01:00:00,no holiday,292.35,1,Clear,396,0,Late Night,9
2017-09-11 02:00:00,no holiday,291.48,1,Clear,240,0,Late Night,9
2017-09-11 03:00:00,no holiday,291.02,1,Clear,344,0,Late Night,9
2017-09-11 04:00:00,no holiday,290.15,1,Clear,853,0,Early Morning,9
2017-09-11 05:00:00,no holiday,289.65,1,Clear,3017,0,Early Morning,9
2017-09-11 06:00:00,no holiday,289.36,1,Clear,5764,0,Early Morning,9
2017-09-11 07:00:00,no holiday,288.82,20,Clouds,6051,0,Early Morning,9
2017-09-11 08:00:00,no holiday,289.21,40,Clouds,5998,0,Morning,9
2017-09-11 09:00:00,no holiday,290.08,75,Clouds,5404,0,Morning,9
2017-09-11 10:00:00,no holiday,291.41,20,Clouds,4456,0,Morning,9
2017-09-11 11:00:00,no holiday,293.81,40,Clouds,4529,0,Morning,9
2017-09-11 12:00:00,no holiday,295.15,1,Clear,4735,0,Afternoon,9
2017-09-11 13:00:00,no holiday,297.08,20,Clouds,4834,0,Afternoon,9
2017-09-11 14:00:00,no holiday,298.01,5,Clear,5411,0,Afternoon,9
2017-09-11 15:00:00,no holiday,299.08,1,Clear,6445,0,Afternoon,9
2017-09-11 16:00:00,no holiday,299.75,20,Clouds,7117,0,Evening,9
2017-09-11 17:00:00,no holiday,300.22,20,Clouds,6431,0,Evening,9
2017-09-11 18:00:00,no holiday,300.02,5,Clear,4233,0,Evening,9
2017-09-11 19:00:00,no holiday,298.95,20,Clouds,2851,0,Evening,9
2017-09-11 20:00:00,no holiday,296.23,20,Clouds,2612,0,Night,9
2017-09-11 21:00:00,no holiday,293.56,40,Mist,2494,0,Night,9
2017-09-11 22:00:00,no holiday,291.57,1,Mist,1382,0,Night,9
2017-09-11 23:00:00,no holiday,290.94,1,Haze,1022,0,Night,9
2017-09-11 23:00:00,no holiday,290.94,1,Mist,1022,0,Night,9
2017-09-12 00:00:00,no holiday,289.93,1,Mist,616,1,Late Night,9
2017-09-12 00:00:00,no holiday,289.93,1,Haze,616,1,Late Night,9
2017-09-12 01:00:00,no holiday,289.44,1,Mist,364,1,Late Night,9
2017-09-12 01:00:00,no holiday,289.44,1,Fog,364,1,Late Night,9
2017-09-12 02:00:00,no holiday,288.36,90,Fog,244,1,Late Night,9
2017-09-12 02:00:00,no holiday,288.36,90,Mist,244,1,Late Night,9
2017-09-12 03:00:00,no holiday,288.07,40,Mist,336,1,Late Night,9
2017-09-12 03:00:00,no holiday,288.07,40,Fog,336,1,Late Night,9
2017-09-12 04:00:00,no holiday,287.53,1,Mist,918,1,Early Morning,9
2017-09-12 04:00:00,no holiday,287.53,1,Fog,918,1,Early Morning,9
2017-09-12 05:00:00,no holiday,287.67,1,Fog,3102,1,Early Morning,9
2017-09-12 05:00:00,no holiday,287.67,1,Mist,3102,1,Early Morning,9
2017-09-12 06:00:00,no holiday,287.0,90,Fog,5785,1,Early Morning,9
2017-09-12 06:00:00,no holiday,287.0,90,Mist,5785,1,Early Morning,9
2017-09-12 07:00:00,no holiday,287.28,40,Mist,6353,1,Early Morning,9
2017-09-12 07:00:00,no holiday,287.28,40,Fog,6353,1,Early Morning,9
2017-09-12 08:00:00,no holiday,287.74,1,Mist,5836,1,Morning,9
2017-09-12 08:00:00,no holiday,287.74,1,Fog,5836,1,Morning,9
2017-09-12 09:00:00,no holiday,289.87,5,Mist,5633,1,Morning,9
2017-09-12 09:00:00,no holiday,289.87,5,Fog,5633,1,Morning,9
2017-09-12 10:00:00,no holiday,292.46,90,Fog,4477,1,Morning,9
2017-09-12 10:00:00,no holiday,292.46,90,Haze,4477,1,Morning,9
2017-09-12 10:00:00,no holiday,292.46,90,Mist,4477,1,Morning,9
2017-09-12 11:00:00,no holiday,296.14,1,Clear,4754,1,Morning,9
2017-09-12 12:00:00,no holiday,297.75,1,Clear,4841,1,Afternoon,9
2017-09-12 13:00:00,no holiday,299.61,1,Clear,4887,1,Afternoon,9
2017-09-12 14:00:00,no holiday,300.23,1,Clear,5332,1,Afternoon,9
2017-09-12 15:00:00,no holiday,301.28,5,Clear,6114,1,Afternoon,9
2017-09-12 16:00:00,no holiday,301.95,1,Clear,7007,1,Evening,9
2017-09-12 17:00:00,no holiday,302.02,1,Clear,6717,1,Evening,9
2017-09-12 18:00:00,no holiday,301.28,1,Clear,5310,1,Evening,9
2017-09-12 19:00:00,no holiday,299.65,1,Clear,3423,1,Evening,9
2017-09-12 20:00:00,no holiday,298.08,5,Clear,2995,1,Night,9
2017-09-12 21:00:00,no holiday,296.37,1,Clear,2535,1,Night,9
2017-09-12 22:00:00,no holiday,294.94,1,Clear,1897,1,Night,9
2017-09-12 23:00:00,no holiday,293.67,1,Clear,1022,1,Night,9
2017-09-13 00:00:00,no holiday,293.64,1,Clear,609,2,Late Night,9
2017-09-13 01:00:00,no holiday,292.75,1,Mist,377,2,Late Night,9
2017-09-13 02:00:00,no holiday,292.22,1,Clear,272,2,Late Night,9
2017-09-13 03:00:00,no holiday,291.51,1,Clear,331,2,Late Night,9
2017-09-13 04:00:00,no holiday,291.0,1,Mist,917,2,Early Morning,9
2017-09-13 05:00:00,no holiday,290.88,20,Clouds,3124,2,Early Morning,9
2017-09-13 06:00:00,no holiday,290.58,20,Clouds,5355,2,Early Morning,9
2017-09-13 07:00:00,no holiday,290.37,1,Clear,5721,2,Early Morning,9
2017-09-13 08:00:00,no holiday,290.79,20,Clouds,6034,2,Morning,9
2017-09-13 09:00:00,no holiday,292.15,1,Clear,5873,2,Morning,9
2017-09-13 10:00:00,no holiday,294.51,1,Clear,4603,2,Morning,9
2017-09-13 11:00:00,no holiday,298.48,20,Clouds,4677,2,Morning,9
2017-09-13 12:00:00,no holiday,299.45,1,Clear,4966,2,Afternoon,9
2017-09-13 13:00:00,no holiday,301.15,40,Clouds,4976,2,Afternoon,9
2017-09-13 14:00:00,no holiday,301.64,20,Clouds,5173,2,Afternoon,9
2017-09-13 15:00:00,no holiday,302.29,40,Clouds,5943,2,Afternoon,9
2017-09-13 16:00:00,no holiday,302.82,75,Clouds,6944,2,Evening,9
2017-09-13 17:00:00,no holiday,302.15,75,Clouds,6344,2,Evening,9
2017-09-13 18:00:00,no holiday,301.81,75,Clouds,4869,2,Evening,9
2017-09-13 19:00:00,no holiday,301.09,40,Clouds,3494,2,Evening,9
2017-09-13 20:00:00,no holiday,299.08,40,Clouds,3181,2,Night,9
2017-09-13 21:00:00,no holiday,296.75,40,Mist,2508,2,Night,9
2017-09-13 22:00:00,no holiday,295.77,5,Clear,1960,2,Night,9
2017-09-13 23:00:00,no holiday,295.52,1,Clear,1065,2,Night,9
2017-09-14 00:00:00,no holiday,295.15,1,Clear,591,3,Late Night,9
2017-09-14 01:00:00,no holiday,293.89,1,Fog,364,3,Late Night,9
2017-09-14 02:00:00,no holiday,293.75,1,Mist,309,3,Late Night,9
2017-09-14 03:00:00,no holiday,293.02,1,Mist,348,3,Late Night,9
2017-09-14 04:00:00,no holiday,292.65,1,Mist,915,3,Early Morning,9
2017-09-14 05:00:00,no holiday,292.22,1,Mist,3173,3,Early Morning,9
2017-09-14 06:00:00,no holiday,291.62,1,Mist,6058,3,Early Morning,9
2017-09-14 07:00:00,no holiday,291.15,40,Mist,6481,3,Early Morning,9
2017-09-14 08:00:00,no holiday,291.15,1,Mist,6122,3,Morning,9
2017-09-14 09:00:00,no holiday,292.76,1,Mist,5609,3,Morning,9
2017-09-14 10:00:00,no holiday,295.48,1,Clear,4603,3,Morning,9
2017-09-14 11:00:00,no holiday,297.3,1,Clear,4844,3,Morning,9
2017-09-14 12:00:00,no holiday,299.53,1,Clear,5342,3,Afternoon,9
2017-09-14 13:00:00,no holiday,300.79,1,Clear,5184,3,Afternoon,9
2017-09-14 14:00:00,no holiday,302.0,1,Clear,5601,3,Afternoon,9
2017-09-14 15:00:00,no holiday,302.95,20,Clouds,5975,3,Afternoon,9
2017-09-14 16:00:00,no holiday,304.01,1,Clear,6774,3,Evening,9
2017-09-14 17:00:00,no holiday,304.08,20,Clouds,6409,3,Evening,9
2017-09-14 18:00:00,no holiday,303.62,20,Clouds,5135,3,Evening,9
2017-09-14 19:00:00,no holiday,301.95,5,Clear,3656,3,Evening,9
2017-09-14 20:00:00,no holiday,299.79,5,Clear,3381,3,Night,9
2017-09-14 21:00:00,no holiday,297.95,5,Clear,3239,3,Night,9
2017-09-14 22:00:00,no holiday,297.55,5,Clear,2106,3,Night,9
2017-09-14 23:00:00,no holiday,297.28,1,Clear,1263,3,Night,9
2017-09-15 00:00:00,no holiday,296.82,1,Clear,755,4,Late Night,9
2017-09-15 01:00:00,no holiday,296.01,1,Clear,412,4,Late Night,9
2017-09-15 02:00:00,no holiday,295.92,1,Clear,333,4,Late Night,9
2017-09-15 03:00:00,no holiday,295.48,40,Clouds,366,4,Late Night,9
2017-09-15 04:00:00,no holiday,294.95,1,Clear,862,4,Early Morning,9
2017-09-15 05:00:00,no holiday,293.95,1,Clear,3068,4,Early Morning,9
2017-09-15 06:00:00,no holiday,293.14,1,Clear,5776,4,Early Morning,9
2017-09-15 07:00:00,no holiday,292.5,1,Clear,6744,4,Early Morning,9
2017-09-15 08:00:00,no holiday,292.67,75,Clouds,6039,4,Morning,9
2017-09-15 09:00:00,no holiday,293.79,1,Clear,5077,4,Morning,9
2017-09-15 10:00:00,no holiday,295.29,1,Clear,4842,4,Morning,9
2017-09-15 11:00:00,no holiday,296.86,40,Clouds,5081,4,Morning,9
2017-09-15 12:00:00,no holiday,298.14,75,Clouds,5362,4,Afternoon,9
2017-09-15 13:00:00,no holiday,298.72,90,Thunderstorm,5125,4,Afternoon,9
2017-09-15 14:00:00,no holiday,299.15,90,Rain,5665,4,Afternoon,9
2017-09-15 15:00:00,no holiday,299.29,1,Clear,5996,4,Afternoon,9
2017-09-15 16:00:00,no holiday,299.65,90,Rain,6511,4,Evening,9
2017-09-15 16:00:00,no holiday,299.65,90,Thunderstorm,6511,4,Evening,9
2017-09-15 17:00:00,no holiday,300.15,1,Clear,5700,4,Evening,9
2017-09-15 18:00:00,no holiday,300.5,40,Thunderstorm,4993,4,Evening,9
2017-09-15 19:00:00,no holiday,299.69,1,Clear,4224,4,Evening,9
2017-09-15 20:00:00,no holiday,298.48,1,Clear,3496,4,Night,9
2017-09-15 21:00:00,no holiday,297.55,75,Clouds,3065,4,Night,9
2017-09-15 22:00:00,no holiday,297.58,1,Clear,3079,4,Night,9
2017-09-15 23:00:00,no holiday,297.01,1,Clear,2496,4,Night,9
2017-09-16 00:00:00,no holiday,297.29,75,Clouds,1397,5,Late Night,9
2017-09-16 01:00:00,no holiday,297.43,1,Clear,877,5,Late Night,9
2017-09-16 02:00:00,no holiday,297.48,1,Thunderstorm,596,5,Late Night,9
