,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
36400,no holiday,293.55,0.0,0.0,40,Rain,light rain,2017-08-18 15:00:00,5810
36401,no holiday,293.55,0.0,0.0,40,Mist,mist,2017-08-18 15:00:00,5810
36402,no holiday,293.55,0.0,0.0,40,Drizzle,light intensity drizzle,2017-08-18 15:00:00,5810
36403,no holiday,294.75,0.0,0.0,75,Clouds,broken clouds,2017-08-18 16:00:00,6201
36404,no holiday,295.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-18 17:00:00,5500
36405,no holiday,295.86,0.0,0.0,90,Clouds,overcast clouds,2017-08-18 18:00:00,4575
36406,no holiday,295.48,0.0,0.0,90,Clouds,overcast clouds,2017-08-18 19:00:00,3714
36407,no holiday,294.08,0.0,0.0,75,Clouds,broken clouds,2017-08-18 20:00:00,3214
36408,no holiday,292.56,0.0,0.0,75,Clouds,broken clouds,2017-08-18 21:00:00,3838
36409,no holiday,290.8,0.0,0.0,1,Clear,sky is clear,2017-08-18 22:00:00,2990
36410,no holiday,290.08,0.0,0.0,1,Mist,mist,2017-08-18 23:00:00,2054
36411,no holiday,289.62,0.0,0.0,1,Mist,mist,2017-08-19 00:00:00,1406
36412,no holiday,288.3,0.0,0.0,1,Mist,mist,2017-08-19 01:00:00,847
36413,no holiday,288.3,0.0,0.0,1,Fog,fog,2017-08-19 01:00:00,847
36414,no holiday,288.02,0.0,0.0,1,Mist,mist,2017-08-19 02:00:00,541
36415,no holiday,288.02,0.0,0.0,1,Fog,fog,2017-08-19 02:00:00,541
36416,no holiday,287.55,0.0,0.0,90,Mist,mist,2017-08-19 03:00:00,398
36417,no holiday,287.55,0.0,0.0,90,Fog,fog,2017-08-19 03:00:00,398
36418,no holiday,286.65,0.0,0.0,1,Mist,mist,2017-08-19 04:00:00,395
36419,no holiday,286.65,0.0,0.0,1,Fog,fog,2017-08-19 04:00:00,395
36420,no holiday,286.15,0.0,0.0,40,Fog,fog,2017-08-19 05:00:00,889
36421,no holiday,286.15,0.0,0.0,40,Mist,mist,2017-08-19 05:00:00,889
36422,no holiday,285.86,0.0,0.0,1,Mist,mist,2017-08-19 06:00:00,1435
36423,no holiday,285.86,0.0,0.0,1,Fog,fog,2017-08-19 06:00:00,1435
36424,no holiday,285.72,0.0,0.0,1,Mist,mist,2017-08-19 07:00:00,1889
36425,no holiday,285.72,0.0,0.0,1,Fog,fog,2017-08-19 07:00:00,1889
36426,no holiday,287.61,0.0,0.0,20,Mist,mist,2017-08-19 08:00:00,2710
36427,no holiday,287.61,0.0,0.0,20,Fog,fog,2017-08-19 08:00:00,2710
36428,no holiday,289.55,0.0,0.0,1,Mist,mist,2017-08-19 09:00:00,3449
36429,no holiday,289.55,0.0,0.0,1,Fog,fog,2017-08-19 09:00:00,3449
36430,no holiday,291.89,0.0,0.0,90,Mist,mist,2017-08-19 10:00:00,3843
36431,no holiday,291.89,0.0,0.0,90,Fog,fog,2017-08-19 10:00:00,3843
36432,no holiday,294.15,0.0,0.0,5,Haze,haze,2017-08-19 11:00:00,4184
36433,no holiday,295.79,0.0,0.0,1,Clear,sky is clear,2017-08-19 12:00:00,4512
36434,no holiday,296.58,0.0,0.0,1,Clear,sky is clear,2017-08-19 13:00:00,4557
36435,no holiday,297.72,0.0,0.0,40,Clouds,scattered clouds,2017-08-19 14:00:00,4832
36436,no holiday,298.58,0.0,0.0,1,Clear,sky is clear,2017-08-19 15:00:00,4711
36437,no holiday,299.15,0.0,0.0,5,Clear,sky is clear,2017-08-19 16:00:00,4707
36438,no holiday,299.29,0.0,0.0,40,Clouds,scattered clouds,2017-08-19 17:00:00,4604
36439,no holiday,299.22,0.0,0.0,1,Clear,sky is clear,2017-08-19 18:00:00,4151
36440,no holiday,298.75,0.0,0.0,20,Clouds,few clouds,2017-08-19 19:00:00,4025
36441,no holiday,297.22,0.0,0.0,20,Clouds,few clouds,2017-08-19 20:00:00,3828
36442,no holiday,295.3,0.0,0.0,5,Clear,sky is clear,2017-08-19 21:00:00,3515
36443,no holiday,293.62,0.0,0.0,1,Clear,sky is clear,2017-08-19 22:00:00,3358
36444,no holiday,292.58,0.0,0.0,1,Clear,sky is clear,2017-08-19 23:00:00,4072
36445,no holiday,292.23,0.0,0.0,1,Clear,sky is clear,2017-08-20 00:00:00,2352
36446,no holiday,291.75,0.0,0.0,1,Mist,mist,2017-08-20 01:00:00,1259
36447,no holiday,291.8,0.0,0.0,1,Mist,mist,2017-08-20 02:00:00,879
36448,no holiday,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-20 03:00:00,532
36449,no holiday,291.15,0.0,0.0,1,Mist,mist,2017-08-20 04:00:00,401
36450,no holiday,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-20 05:00:00,603
36451,no holiday,291.02,0.0,0.0,1,Clear,sky is clear,2017-08-20 06:00:00,972
36452,no holiday,291.51,0.0,0.0,90,Clouds,overcast clouds,2017-08-20 07:00:00,1255
36453,no holiday,291.86,0.0,0.0,75,Clouds,broken clouds,2017-08-20 08:00:00,1929
36454,no holiday,293.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-20 09:00:00,2712
36455,no holiday,295.65,0.0,0.0,90,Clouds,overcast clouds,2017-08-20 10:00:00,3540
36456,no holiday,297.28,0.0,0.0,1,Clear,sky is clear,2017-08-20 11:00:00,4055
36457,no holiday,298.86,0.0,0.0,1,Clear,sky is clear,2017-08-20 12:00:00,4452
36458,no holiday,299.95,0.0,0.0,1,Clear,sky is clear,2017-08-20 13:00:00,4448
36459,no holiday,300.51,0.0,0.0,40,Clouds,scattered clouds,2017-08-20 14:00:00,4586
36460,no holiday,301.02,0.0,0.0,40,Clouds,scattered clouds,2017-08-20 15:00:00,4392
36461,no holiday,301.29,0.0,0.0,1,Clear,sky is clear,2017-08-20 16:00:00,4401
36462,no holiday,301.15,0.0,0.0,75,Clouds,broken clouds,2017-08-20 17:00:00,4258
36463,no holiday,300.58,0.0,0.0,90,Rain,light rain,2017-08-20 18:00:00,3838
36464,no holiday,299.22,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-08-20 19:00:00,3331
36465,no holiday,298.02,0.0,0.0,75,Rain,light rain,2017-08-20 20:00:00,3275
36466,no holiday,298.02,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-08-20 20:00:00,3275
36467,no holiday,296.42,0.0,0.0,75,Rain,light rain,2017-08-20 21:00:00,2659
36468,no holiday,295.08,0.0,0.0,40,Rain,light rain,2017-08-20 22:00:00,1792
36469,no holiday,293.69,0.0,0.0,1,Clear,sky is clear,2017-08-20 23:00:00,1152
36470,no holiday,292.75,0.0,0.0,1,Mist,mist,2017-08-21 00:00:00,620
36471,no holiday,292.02,0.0,0.0,1,Mist,mist,2017-08-21 01:00:00,388
36472,no holiday,291.29,0.0,0.0,1,Mist,mist,2017-08-21 02:00:00,268
36473,no holiday,290.82,0.0,0.0,40,Mist,mist,2017-08-21 03:00:00,348
36474,no holiday,290.69,0.0,0.0,75,Mist,mist,2017-08-21 04:00:00,833
36475,no holiday,290.96,0.0,0.0,1,Clear,sky is clear,2017-08-21 05:00:00,2855
36476,no holiday,290.86,0.0,0.0,1,Clear,sky is clear,2017-08-21 06:00:00,5454
36477,no holiday,290.87,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-08-21 07:00:00,6844
36478,no holiday,290.87,0.0,0.0,75,Rain,light rain,2017-08-21 07:00:00,6844
36479,no holiday,291.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-21 08:00:00,5713
36480,no holiday,291.95,0.0,0.0,40,Drizzle,light intensity drizzle,2017-08-21 09:00:00,4617
36481,no holiday,294.01,0.0,0.0,75,Clouds,broken clouds,2017-08-21 10:00:00,4298
36482,no holiday,296.3,0.0,0.0,75,Clouds,broken clouds,2017-08-21 11:00:00,4509
36483,no holiday,297.86,0.0,0.0,75,Clouds,broken clouds,2017-08-21 12:00:00,4648
36484,no holiday,297.8,0.0,0.0,90,Rain,proximity shower rain,2017-08-21 13:00:00,4930
36485,no holiday,296.02,0.0,0.0,90,Rain,proximity shower rain,2017-08-21 14:00:00,5145
36486,no holiday,296.02,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-21 14:00:00,5145
36487,no holiday,296.02,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-08-21 14:00:00,5145
36488,no holiday,295.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-21 15:00:00,5352
36489,no holiday,295.55,0.0,0.0,90,Rain,proximity shower rain,2017-08-21 15:00:00,5352
36490,no holiday,294.88,0.0,0.0,90,Rain,moderate rain,2017-08-21 16:00:00,6074
36491,no holiday,294.88,0.0,0.0,90,Mist,mist,2017-08-21 16:00:00,6074
36492,no holiday,294.88,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-08-21 16:00:00,6074
36493,no holiday,294.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-21 16:00:00,6074
36494,no holiday,294.86,0.0,0.0,90,Rain,light rain,2017-08-21 17:00:00,5995
36495,no holiday,294.86,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-21 17:00:00,5995
36496,no holiday,294.29,0.0,0.0,1,Rain,light rain,2017-08-21 18:00:00,4236
36497,no holiday,294.29,0.0,0.0,1,Drizzle,light intensity drizzle,2017-08-21 18:00:00,4236
36498,no holiday,293.86,0.0,0.0,75,Rain,light rain,2017-08-21 19:00:00,3110
36499,no holiday,294.08,0.0,0.0,90,Clouds,overcast clouds,2017-08-21 20:00:00,2640
36500,no holiday,293.79,0.0,0.0,40,Clouds,scattered clouds,2017-08-21 21:00:00,2579
36501,no holiday,293.5,0.0,0.0,90,Clouds,overcast clouds,2017-08-21 22:00:00,1754
36502,no holiday,293.35,0.0,0.0,90,Clouds,overcast clouds,2017-08-21 23:00:00,2962
36503,no holiday,293.29,0.0,0.0,1,Clear,sky is clear,2017-08-22 00:00:00,1011
36504,no holiday,292.72,0.0,0.0,1,Clear,sky is clear,2017-08-22 01:00:00,496
36505,no holiday,291.93,0.0,0.0,75,Clouds,broken clouds,2017-08-22 02:00:00,330
36506,no holiday,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-22 03:00:00,390
36507,no holiday,290.36,0.0,0.0,1,Clear,sky is clear,2017-08-22 04:00:00,917
36508,no holiday,289.75,0.0,0.0,1,Clear,sky is clear,2017-08-22 05:00:00,3005
36509,no holiday,289.15,0.0,0.0,1,Clear,sky is clear,2017-08-22 06:00:00,5752
36510,no holiday,288.01,0.0,0.0,1,Clear,sky is clear,2017-08-22 07:00:00,6345
36511,no holiday,288.35,0.0,0.0,1,Clear,sky is clear,2017-08-22 08:00:00,5760
36512,no holiday,289.42,0.0,0.0,1,Clear,sky is clear,2017-08-22 09:00:00,5257
36513,no holiday,290.79,0.0,0.0,40,Clouds,scattered clouds,2017-08-22 10:00:00,4475
36514,no holiday,292.15,0.0,0.0,1,Clear,sky is clear,2017-08-22 11:00:00,4690
36515,no holiday,293.55,0.0,0.0,20,Clouds,few clouds,2017-08-22 12:00:00,4940
36516,no holiday,294.79,0.0,0.0,1,Clear,sky is clear,2017-08-22 13:00:00,4891
36517,no holiday,296.08,0.0,0.0,75,Clouds,broken clouds,2017-08-22 14:00:00,5094
36518,no holiday,296.28,0.0,0.0,75,Clouds,broken clouds,2017-08-22 15:00:00,5720
36519,no holiday,296.02,0.0,0.0,75,Clouds,broken clouds,2017-08-22 16:00:00,6537
36520,no holiday,296.29,0.0,0.0,40,Clouds,scattered clouds,2017-08-22 17:00:00,6282
36521,no holiday,295.75,0.0,0.0,40,Clouds,scattered clouds,2017-08-22 18:00:00,4576
36522,no holiday,295.37,0.0,0.0,40,Clouds,scattered clouds,2017-08-22 19:00:00,3448
36523,no holiday,293.82,0.0,0.0,5,Clear,sky is clear,2017-08-22 20:00:00,3234
36524,no holiday,292.08,0.0,0.0,5,Clear,sky is clear,2017-08-22 21:00:00,3942
36525,no holiday,290.28,0.0,0.0,5,Clear,sky is clear,2017-08-22 22:00:00,2271
36526,no holiday,289.49,0.0,0.0,1,Clear,sky is clear,2017-08-22 23:00:00,1172
36527,no holiday,288.75,0.0,0.0,1,Clear,sky is clear,2017-08-23 00:00:00,656
36528,no holiday,288.22,0.0,0.0,1,Clear,sky is clear,2017-08-23 01:00:00,428
36529,no holiday,287.56,0.0,0.0,1,Clear,sky is clear,2017-08-23 02:00:00,295
36530,no holiday,286.62,0.0,0.0,1,Clear,sky is clear,2017-08-23 03:00:00,372
36531,no holiday,285.96,0.0,0.0,1,Clear,sky is clear,2017-08-23 04:00:00,906
36532,no holiday,285.15,0.0,0.0,1,Clear,sky is clear,2017-08-23 05:00:00,3127
36533,no holiday,284.58,0.0,0.0,1,Clear,sky is clear,2017-08-23 06:00:00,5829
36534,no holiday,284.58,0.0,0.0,5,Clear,sky is clear,2017-08-23 07:00:00,6452
36535,no holiday,285.55,0.0,0.0,5,Clear,sky is clear,2017-08-23 08:00:00,6180
36536,no holiday,288.36,0.0,0.0,1,Clear,sky is clear,2017-08-23 09:00:00,5429
36537,no holiday,290.65,0.0,0.0,5,Clear,sky is clear,2017-08-23 10:00:00,4657
36538,no holiday,292.15,0.0,0.0,1,Clear,sky is clear,2017-08-23 11:00:00,4766
36539,no holiday,294.0,0.0,0.0,1,Clear,sky is clear,2017-08-23 12:00:00,4994
36540,no holiday,294.72,0.0,0.0,1,Clear,sky is clear,2017-08-23 13:00:00,4968
36541,no holiday,295.77,0.0,0.0,40,Clouds,scattered clouds,2017-08-23 14:00:00,5338
36542,no holiday,296.29,0.0,0.0,40,Clouds,scattered clouds,2017-08-23 15:00:00,5871
36543,no holiday,296.69,0.0,0.0,40,Clouds,scattered clouds,2017-08-23 16:00:00,6789
36544,no holiday,296.48,0.0,0.0,20,Clouds,few clouds,2017-08-23 17:00:00,6479
36545,no holiday,296.55,0.0,0.0,40,Clouds,scattered clouds,2017-08-23 18:00:00,4678
36546,no holiday,295.95,0.0,0.0,5,Clear,sky is clear,2017-08-23 19:00:00,3604
36547,no holiday,294.65,0.0,0.0,1,Clear,sky is clear,2017-08-23 20:00:00,3429
36548,no holiday,291.82,0.0,0.0,5,Clear,sky is clear,2017-08-23 21:00:00,3175
36549,no holiday,290.42,0.0,0.0,40,Clouds,scattered clouds,2017-08-23 22:00:00,1929
36550,no holiday,290.37,0.0,0.0,1,Rain,light rain,2017-08-23 23:00:00,1157
36551,yes holiday,289.69,0.0,0.0,90,Rain,light rain,2017-08-24 00:00:00,657
36552,no holiday,289.28,0.0,0.0,90,Rain,moderate rain,2017-08-24 01:00:00,472
36553,no holiday,288.95,0.0,0.0,90,Rain,moderate rain,2017-08-24 02:00:00,278
36554,no holiday,288.42,0.0,0.0,90,Rain,moderate rain,2017-08-24 03:00:00,342
36555,no holiday,288.02,0.0,0.0,75,Drizzle,drizzle,2017-08-24 04:00:00,944
36556,no holiday,288.01,0.0,0.0,75,Rain,moderate rain,2017-08-24 05:00:00,3165
36557,no holiday,288.01,0.0,0.0,75,Drizzle,light intensity drizzle,2017-08-24 05:00:00,3165
36558,no holiday,287.51,0.0,0.0,75,Clouds,broken clouds,2017-08-24 06:00:00,5801
36559,no holiday,286.51,0.0,0.0,40,Clouds,scattered clouds,2017-08-24 07:00:00,6821
36560,no holiday,286.88,0.0,0.0,75,Clouds,broken clouds,2017-08-24 08:00:00,6266
36561,no holiday,288.22,0.0,0.0,40,Clouds,scattered clouds,2017-08-24 09:00:00,5825
36562,no holiday,289.93,0.0,0.0,20,Clouds,few clouds,2017-08-24 10:00:00,4708
36563,no holiday,291.07,0.0,0.0,5,Clear,sky is clear,2017-08-24 11:00:00,4909
36564,no holiday,292.48,0.0,0.0,5,Clear,sky is clear,2017-08-24 12:00:00,5148
36565,no holiday,293.43,0.0,0.0,20,Clouds,few clouds,2017-08-24 13:00:00,5186
36566,no holiday,294.36,0.0,0.0,5,Clear,sky is clear,2017-08-24 14:00:00,5369
36567,no holiday,295.08,0.0,0.0,1,Clear,sky is clear,2017-08-24 15:00:00,5979
36568,no holiday,295.21,0.0,0.0,40,Clouds,scattered clouds,2017-08-24 16:00:00,6724
36569,no holiday,295.28,0.0,0.0,40,Clouds,scattered clouds,2017-08-24 17:00:00,6124
36570,no holiday,294.79,0.0,0.0,75,Clouds,broken clouds,2017-08-24 18:00:00,4791
36571,no holiday,294.02,0.0,0.0,1,Clear,sky is clear,2017-08-24 19:00:00,3728
36572,no holiday,292.68,0.0,0.0,90,Clouds,overcast clouds,2017-08-24 20:00:00,3362
36573,no holiday,291.42,0.0,0.0,90,Clouds,overcast clouds,2017-08-24 21:00:00,3168
36574,no holiday,291.23,0.0,0.0,75,Clouds,broken clouds,2017-08-24 22:00:00,2227
36575,no holiday,290.09,0.0,0.0,75,Clouds,broken clouds,2017-08-24 23:00:00,1423
36576,no holiday,289.79,0.0,0.0,90,Clouds,overcast clouds,2017-08-25 00:00:00,794
36577,no holiday,289.01,0.0,0.0,75,Clouds,broken clouds,2017-08-25 01:00:00,455
36578,no holiday,288.81,0.0,0.0,40,Clouds,scattered clouds,2017-08-25 02:00:00,310
36579,no holiday,288.75,0.0,0.0,1,Clear,sky is clear,2017-08-25 03:00:00,373
36580,no holiday,288.94,0.0,0.0,75,Rain,moderate rain,2017-08-25 04:00:00,864
36581,no holiday,289.22,0.0,0.0,90,Clouds,overcast clouds,2017-08-25 05:00:00,2948
36582,no holiday,288.72,0.0,0.0,90,Rain,moderate rain,2017-08-25 06:00:00,5094
36583,no holiday,288.65,0.0,0.0,90,Rain,moderate rain,2017-08-25 07:00:00,6000
36584,no holiday,287.95,0.0,0.0,90,Rain,moderate rain,2017-08-25 08:00:00,5842
36585,no holiday,287.95,0.0,0.0,90,Mist,mist,2017-08-25 08:00:00,5842
36586,no holiday,287.82,0.0,0.0,90,Rain,proximity shower rain,2017-08-25 09:00:00,5316
36587,no holiday,287.82,0.0,0.0,90,Drizzle,drizzle,2017-08-25 09:00:00,5316
36588,no holiday,288.41,0.0,0.0,90,Rain,moderate rain,2017-08-25 10:00:00,5019
36589,no holiday,288.41,0.0,0.0,90,Drizzle,drizzle,2017-08-25 10:00:00,5019
36590,no holiday,289.74,0.0,0.0,90,Rain,moderate rain,2017-08-25 11:00:00,4501
36591,no holiday,291.14,0.0,0.0,75,Drizzle,light intensity drizzle,2017-08-25 12:00:00,4521
36592,no holiday,292.43,0.0,0.0,90,Clouds,overcast clouds,2017-08-25 13:00:00,5283
36593,no holiday,293.29,0.0,0.0,75,Clouds,broken clouds,2017-08-25 14:00:00,5661
36594,no holiday,293.72,0.0,0.0,75,Clouds,broken clouds,2017-08-25 15:00:00,6032
36595,no holiday,294.07,0.0,0.0,90,Clouds,overcast clouds,2017-08-25 16:00:00,6461
36596,no holiday,293.41,0.0,0.0,75,Clouds,broken clouds,2017-08-25 17:00:00,5531
36597,no holiday,293.69,0.0,0.0,75,Clouds,broken clouds,2017-08-25 18:00:00,4602
36598,no holiday,292.8,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-25 19:00:00,3715
36599,no holiday,292.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-25 20:00:00,3353
36600,no holiday,291.51,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-25 21:00:00,3008
36601,no holiday,291.51,0.0,0.0,90,Rain,light rain,2017-08-25 21:00:00,3008
36602,no holiday,291.29,0.0,0.0,90,Rain,light rain,2017-08-25 22:00:00,2863
36603,no holiday,291.29,0.0,0.0,90,Thunderstorm,thunderstorm,2017-08-25 22:00:00,2863
36604,no holiday,291.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-25 22:00:00,2863
36605,no holiday,290.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-25 23:00:00,3047
36606,no holiday,290.79,0.0,0.0,90,Mist,mist,2017-08-25 23:00:00,3047
36607,no holiday,290.79,0.0,0.0,90,Rain,moderate rain,2017-08-25 23:00:00,3047
36608,no holiday,290.09,0.0,0.0,75,Rain,moderate rain,2017-08-26 00:00:00,1507
36609,no holiday,290.09,0.0,0.0,75,Mist,mist,2017-08-26 00:00:00,1507
36610,no holiday,290.09,0.0,0.0,75,Thunderstorm,proximity thunderstorm with rain,2017-08-26 00:00:00,1507
36611,no holiday,289.65,0.0,0.0,90,Rain,heavy intensity rain,2017-08-26 01:00:00,758
36612,no holiday,289.65,0.0,0.0,90,Mist,mist,2017-08-26 01:00:00,758
36613,no holiday,289.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-26 01:00:00,758
36614,no holiday,289.48,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-26 02:00:00,511
36615,no holiday,289.48,0.0,0.0,90,Rain,moderate rain,2017-08-26 02:00:00,511
36616,no holiday,289.48,0.0,0.0,90,Mist,mist,2017-08-26 02:00:00,511
36617,no holiday,289.48,0.0,0.0,90,Drizzle,drizzle,2017-08-26 02:00:00,511
36618,no holiday,289.42,0.0,0.0,90,Rain,heavy intensity rain,2017-08-26 03:00:00,381
36619,no holiday,289.42,0.0,0.0,90,Mist,mist,2017-08-26 03:00:00,381
36620,no holiday,289.42,0.0,0.0,90,Thunderstorm,thunderstorm with light drizzle,2017-08-26 03:00:00,381
36621,no holiday,289.22,0.0,0.0,90,Rain,moderate rain,2017-08-26 04:00:00,424
36622,no holiday,289.22,0.0,0.0,90,Mist,mist,2017-08-26 04:00:00,424
36623,no holiday,289.02,0.0,0.0,90,Rain,moderate rain,2017-08-26 05:00:00,858
36624,no holiday,289.02,0.0,0.0,90,Mist,mist,2017-08-26 05:00:00,858
36625,no holiday,289.02,0.0,0.0,90,Drizzle,drizzle,2017-08-26 05:00:00,858
36626,no holiday,288.86,0.0,0.0,90,Rain,moderate rain,2017-08-26 06:00:00,1531
36627,no holiday,288.86,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-26 06:00:00,1531
36628,no holiday,288.87,0.0,0.0,90,Rain,moderate rain,2017-08-26 07:00:00,2249
36629,no holiday,288.87,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-26 07:00:00,2249
36630,no holiday,288.94,0.0,0.0,90,Rain,moderate rain,2017-08-26 08:00:00,3029
36631,no holiday,288.94,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-26 08:00:00,3029
36632,no holiday,289.01,0.0,0.0,75,Rain,light rain,2017-08-26 09:00:00,3690
36633,no holiday,289.01,0.0,0.0,75,Drizzle,drizzle,2017-08-26 09:00:00,3690
36634,no holiday,289.36,0.0,0.0,90,Rain,moderate rain,2017-08-26 10:00:00,4138
36635,no holiday,289.36,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-26 10:00:00,4138
36636,no holiday,289.95,0.0,0.0,90,Rain,light rain,2017-08-26 11:00:00,4507
36637,no holiday,289.95,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-26 11:00:00,4507
36638,no holiday,291.21,0.0,0.0,90,Rain,light rain,2017-08-26 12:00:00,4824
36639,no holiday,291.55,0.0,0.0,90,Rain,moderate rain,2017-08-26 13:00:00,4740
36640,no holiday,291.55,0.0,0.0,90,Mist,mist,2017-08-26 13:00:00,4740
36641,no holiday,292.15,0.0,0.0,90,Rain,light rain,2017-08-26 14:00:00,4511
36642,no holiday,292.15,0.0,0.0,90,Mist,mist,2017-08-26 14:00:00,4511
36643,no holiday,291.94,0.0,0.0,90,Rain,moderate rain,2017-08-26 15:00:00,4338
36644,no holiday,291.94,0.0,0.0,90,Mist,mist,2017-08-26 15:00:00,4338
36645,no holiday,291.94,0.0,0.0,90,Haze,haze,2017-08-26 15:00:00,4338
36646,no holiday,291.62,0.0,0.0,90,Rain,heavy intensity rain,2017-08-26 16:00:00,4560
36647,no holiday,291.62,0.0,0.0,90,Mist,mist,2017-08-26 16:00:00,4560
36648,no holiday,291.62,0.0,0.0,90,Drizzle,drizzle,2017-08-26 16:00:00,4560
36649,no holiday,291.72,0.0,0.0,90,Mist,mist,2017-08-26 17:00:00,4371
36650,no holiday,291.72,0.0,0.0,90,Rain,moderate rain,2017-08-26 17:00:00,4371
36651,no holiday,291.72,0.0,0.0,90,Drizzle,drizzle,2017-08-26 17:00:00,4371
36652,no holiday,291.72,0.0,0.0,90,Mist,mist,2017-08-26 18:00:00,3845
36653,no holiday,291.72,0.0,0.0,90,Rain,light rain,2017-08-26 18:00:00,3845
36654,no holiday,291.72,0.0,0.0,90,Drizzle,drizzle,2017-08-26 18:00:00,3845
36655,no holiday,291.79,0.0,0.0,90,Rain,moderate rain,2017-08-26 19:00:00,3472
36656,no holiday,291.79,0.0,0.0,90,Mist,mist,2017-08-26 19:00:00,3472
36657,no holiday,291.79,0.0,0.0,90,Drizzle,drizzle,2017-08-26 19:00:00,3472
36658,no holiday,291.65,0.0,0.0,90,Mist,mist,2017-08-26 20:00:00,3150
36659,no holiday,291.65,0.0,0.0,90,Rain,moderate rain,2017-08-26 20:00:00,3150
36660,no holiday,291.79,0.0,0.0,90,Mist,mist,2017-08-26 21:00:00,2912
36661,no holiday,291.79,0.0,0.0,90,Rain,moderate rain,2017-08-26 21:00:00,2912
36662,no holiday,291.65,0.0,0.0,75,Mist,mist,2017-08-26 22:00:00,2455
36663,no holiday,291.65,0.0,0.0,75,Rain,moderate rain,2017-08-26 22:00:00,2455
36664,no holiday,291.35,0.0,0.0,75,Mist,mist,2017-08-26 23:00:00,2810
36665,no holiday,291.35,0.0,0.0,75,Rain,light rain,2017-08-26 23:00:00,2810
36666,no holiday,291.29,0.0,0.0,90,Mist,mist,2017-08-27 00:00:00,2169
36667,no holiday,291.29,0.0,0.0,90,Haze,haze,2017-08-27 00:00:00,2169
36668,no holiday,291.15,0.0,0.0,90,Mist,mist,2017-08-27 01:00:00,1209
36669,no holiday,291.15,0.0,0.0,90,Haze,haze,2017-08-27 01:00:00,1209
36670,no holiday,291.08,0.0,0.0,90,Mist,mist,2017-08-27 02:00:00,634
36671,no holiday,291.08,0.0,0.0,90,Haze,haze,2017-08-27 02:00:00,634
36672,no holiday,291.01,0.0,0.0,75,Mist,mist,2017-08-27 03:00:00,423
36673,no holiday,290.55,0.0,0.0,40,Mist,mist,2017-08-27 04:00:00,356
36674,no holiday,290.55,0.0,0.0,40,Haze,haze,2017-08-27 04:00:00,356
36675,no holiday,290.55,0.0,0.0,75,Mist,mist,2017-08-27 05:00:00,562
36676,no holiday,290.48,0.0,0.0,90,Mist,mist,2017-08-27 06:00:00,1127
36677,no holiday,290.35,0.0,0.0,90,Mist,mist,2017-08-27 07:00:00,1665
36678,no holiday,290.51,0.0,0.0,90,Mist,mist,2017-08-27 08:00:00,2480
36679,no holiday,291.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-27 09:00:00,3527
36680,no holiday,291.36,0.0,0.0,90,Clouds,overcast clouds,2017-08-27 10:00:00,4015
36681,no holiday,292.54,0.0,0.0,75,Rain,light rain,2017-08-27 11:00:00,4320
36682,no holiday,294.58,0.0,0.0,75,Clouds,broken clouds,2017-08-27 12:00:00,4729
36683,no holiday,294.55,0.0,0.0,75,Rain,light rain,2017-08-27 13:00:00,4917
36684,no holiday,295.01,0.0,0.0,90,Clouds,overcast clouds,2017-08-27 14:00:00,4958
36685,no holiday,295.15,0.0,0.0,90,Clouds,overcast clouds,2017-08-27 15:00:00,4621
36686,no holiday,295.0,0.0,0.0,90,Rain,light rain,2017-08-27 16:00:00,4709
36687,no holiday,294.35,0.0,0.0,90,Rain,proximity shower rain,2017-08-27 17:00:00,4730
36688,no holiday,294.35,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-27 17:00:00,4730
